Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
30,male,2,free,quite rich,little,3349,24,furniture/equipment,139.54166666666666,3349.0,"Age 30, male, job type 2, free housing, quite rich savings, little checking account, credit amount 3349, 24-month duration, furniture/equipment purpose, high debt-to-savings ratio.",good risk
38,male,3,own,,,2859,12,car,238.25,2859.0,"Age 38, male, job type 3, owns housing, no savings, no checking account, credit amount 2859, 12-month duration, car purpose, high debt-to-savings ratio.",bad risk
43,male,1,own,little,,1533,18,furniture/equipment,85.16666666666667,766.5,"Age 43, male, job type 1, owns housing, little savings, no checking account, credit amount 1533, 18-month duration, furniture/equipment purpose, high debt-to-savings ratio.",good risk
31,male,2,own,moderate,,3621,24,radio/TV,150.875,1207.0,"Age 31, male, job type 2, owns housing, moderate savings, no checking account, credit amount 3621, 24-month duration, radio/TV purpose, high debt-to-savings ratio.",good risk
40,male,0,own,little,moderate,3590,18,business,199.44444444444446,1795.0,"Age 40, male, job type 0, owns housing, little savings, moderate checking account, credit amount 3590, 18-month duration, business purpose, high debt-to-savings ratio.",bad risk
24,male,2,own,little,little,2145,36,business,59.583333333333336,1072.5,"Age 24, male, job type 2, owns housing, little savings, little checking account, credit amount 2145, 36-month duration, business purpose, high debt-to-savings ratio.",good risk
28,female,2,rent,quite rich,moderate,4113,24,car,171.375,4113.0,"Age 28, female, job type 2, rents housing, quite rich savings, moderate checking account, credit amount 4113, 24-month duration, car purpose, high debt-to-savings ratio.",good risk
26,female,3,own,little,,10974,36,furniture/equipment,304.8333333333333,5487.0,"Age 26, female, job type 3, owns housing, little savings, no checking account, credit amount 10974, 36-month duration, furniture/equipment purpose, high debt-to-savings ratio.",bad risk
29,female,2,own,little,little,1893,12,car,157.75,946.5,"Age 29, female, job type 2, owns housing, little savings, little checking account, credit amount 1893, 12-month duration, car purpose, high debt-to-savings ratio.",good risk
57,female,3,rent,rich,little,1231,24,radio/TV,51.291666666666664,307.75,"Age 57, female, job type 3, rents housing, rich savings, little checking account, credit amount 1231, 24-month duration, radio/TV purpose, high debt-to-savings ratio.",good risk
49,male,1,own,,rich,3656,30,radio/TV,121.86666666666666,3656.0,"Age 49, male, job type 1, owns housing, no savings, rich checking account, credit amount 3656, 30-month duration, radio/TV purpose, high debt-to-savings ratio.",good risk
37,male,1,own,little,moderate,1154,9,radio/TV,128.22222222222223,577.0,"Age 37, male, job type 1, owns housing, little savings, moderate checking account, credit amount 1154, 9-month duration, radio/TV purpose, high debt-to-savings ratio.",good risk
45,male,1,own,little,little,4006,28,car,143.07142857142858,2003.0,"Age 45, male, job type 1, owns housing, little savings, little checking account, credit amount 4006, 28-month duration, car purpose, high debt-to-savings ratio.",good risk
30,male,2,free,moderate,moderate,3069,24,furniture/equipment,127.875,1023.0,"Age 30, male, job type 2, free housing, moderate savings, moderate checking account, credit amount 3069, 24-month duration, furniture/equipment purpose, high debt-to-savings ratio.",good risk
30,male,2,rent,little,,1740,6,radio/TV,290.0,870.0,"30-year-old male, renting, little savings, high debt-to-savings ratio, seeking credit for radio/TV.",bad risk
47,male,2,own,little,moderate,2353,21,car,112.04761904761905,1176.5,"47-year-old male, owns home, moderate checking account, high debt-to-savings ratio, seeking credit for car.",bad risk
29,male,2,own,,,3556,15,car,237.06666666666666,3556.0,"29-year-old male, owns home, no savings, high debt-to-savings ratio, seeking credit for car.",bad risk
35,male,2,own,quite rich,,2397,24,radio/TV,99.875,2397.0,"35-year-old male, owns home, rich savings, high debt-to-savings ratio, seeking credit for radio/TV.",good risk
22,male,1,own,little,moderate,454,6,repairs,75.66666666666667,227.0,"22-year-old male, employed, owns home, moderate checking account, low debt-to-savings ratio, seeking credit for repairs.",good risk
26,female,2,own,,moderate,1715,30,radio/TV,57.166666666666664,1715.0,"26-year-old female, owns home, moderate checking account, high debt-to-savings ratio, seeking credit for radio/TV.",good risk
23,male,1,own,quite rich,moderate,2520,27,radio/TV,93.33333333333333,2520.0,"23-year-old male, employed, owns home, rich savings, moderate checking account, high debt-to-savings ratio, seeking credit for radio/TV.",good risk
54,female,3,rent,little,,3568,15,radio/TV,237.86666666666667,1784.0,"54-year-old female, renting, little savings, high debt-to-savings ratio, seeking credit for radio/TV.",bad risk
29,male,2,rent,,,7166,42,radio/TV,170.61904761904762,7166.0,"29-year-old male, renting, no savings, very high debt-to-savings ratio, seeking credit for radio/TV.",bad risk
40,male,1,own,little,little,3939,11,car,358.09090909090907,1969.5,"40-year-old male, employed, owns home, little savings, low checking account, high debt-to-savings ratio, seeking credit for car.",bad risk
22,male,2,own,moderate,moderate,1514,15,repairs,100.93333333333334,504.6666666666667,"22-year-old male, owns home, moderate savings, moderate checking account, low debt-to-savings ratio, seeking credit for repairs.",good risk
43,male,1,own,little,,7393,24,car,308.0416666666667,3696.5,"43-year-old male, employed, owns home, little savings, high debt-to-savings ratio, seeking credit for car.",bad risk
29,female,0,rent,little,little,1193,24,car,49.708333333333336,596.5,"29-year-old female, unemployed, renting, little savings, low checking account, high debt-to-savings ratio, seeking credit for car.",bad risk
36,male,2,rent,little,little,7297,60,business,121.61666666666666,3648.5,"36-year-old male, renting, little savings, low checking account, very high debt-to-savings ratio, seeking credit for business.",bad risk
33,female,2,own,little,,2831,30,radio/TV,94.36666666666666,1415.5,"33-year-old female, owns home, little savings, high debt-to-savings ratio, seeking credit for radio/TV.",good risk
57,female,1,own,quite rich,rich,1258,24,radio/TV,52.416666666666664,1258.0,"57-year-old female, employed, owns home, rich savings, rich checking account, low debt-to-savings ratio, seeking credit for radio/TV.",good risk
64,female,2,own,little,moderate,753,6,radio/TV,125.5,376.5,"64-year-old female, owns home, little savings, moderate checking account, high debt-to-savings ratio, seeking credit for radio/TV.",good risk
42,male,2,own,,moderate,2427,18,business,134.83333333333334,2427.0,"42-year-old male, owns home, no savings, high debt-to-savings ratio, seeking credit for business.",bad risk
47,male,1,own,little,,2538,24,car,105.75,1269.0,"47-year-old male, employed, owns home, little savings, high debt-to-savings ratio, seeking credit for car.",bad risk
25,male,2,rent,moderate,moderate,1264,15,car,84.26666666666667,421.3333333333333,"25-year-old male, renting, moderate savings, moderate checking account, low debt-to-savings ratio, seeking credit for car.",good risk
49,male,2,own,little,moderate,8386,30,furniture/equipment,279.53333333333336,4193.0,"Age 49, male, owns housing, little savings, moderate checking account, high debt-to-savings ratio, large credit amount.",bad risk
33,male,3,rent,little,,4844,48,business,100.91666666666667,2422.0,"Age 33, male, rents housing, little savings, no checking account, moderate credit amount, long duration, high debt-to-savings ratio.",bad risk
28,female,3,own,moderate,rich,2923,21,car,139.1904761904762,974.3333333333334,"Age 28, female, owns housing, moderate savings, rich checking account, moderate credit amount, short duration, high debt-to-savings ratio.",good risk
26,male,2,own,little,little,8229,36,car,228.58333333333334,4114.5,"Age 26, male, owns housing, little savings, little checking account, large credit amount, long duration, high debt-to-savings ratio.",bad risk
30,male,1,own,little,,2028,24,furniture/equipment,84.5,1014.0,"Age 30, male, owns housing, little savings, no checking account, small credit amount, moderate duration, high debt-to-savings ratio.",good risk
25,female,2,rent,little,little,1433,15,furniture/equipment,95.53333333333333,716.5,"Age 25, female, rents housing, little savings, little checking account, small credit amount, short duration, high debt-to-savings ratio.",good risk
33,male,2,own,little,rich,6289,42,business,149.73809523809524,3144.5,"Age 33, male, owns housing, little savings, rich checking account, moderate credit amount, long duration, high debt-to-savings ratio.",good risk
64,female,2,own,moderate,,1409,13,radio/TV,108.38461538461539,469.6666666666667,"Age 64, female, owns housing, moderate savings, no checking account, small credit amount, short duration, high debt-to-savings ratio.",good risk
29,male,3,free,little,little,6579,24,car,274.125,3289.5,"Age 29, male, no housing, little savings, little checking account, large credit amount, moderate duration, high debt-to-savings ratio.",bad risk
48,male,1,own,little,moderate,1743,24,radio/TV,72.625,871.5,"Age 48, male, owns housing, little savings, moderate checking account, small credit amount, moderate duration, high debt-to-savings ratio.",good risk
37,male,1,own,,,3565,12,education,297.0833333333333,3565.0,"Age 37, male, owns housing, no savings, no checking account, moderate credit amount, short duration, high debt-to-savings ratio.",bad risk
34,male,1,own,moderate,,1569,15,radio/TV,104.6,523.0,"Age 34, male, owns housing, moderate savings, no checking account, small credit amount, short duration, high debt-to-savings ratio.",good risk
23,male,1,rent,,little,1936,18,radio/TV,107.55555555555556,1936.0,"Age 23, male, rents housing, no savings, little checking account, small credit amount, moderate duration, high debt-to-savings ratio.",bad risk
30,male,3,own,little,little,3959,36,furniture/equipment,109.97222222222223,1979.5,"Age 30, male, owns housing, little savings, little checking account, moderate credit amount, long duration, high debt-to-savings ratio.",good risk
50,male,2,own,,,2390,12,car,199.16666666666666,2390.0,"Age 50, male, owns housing, no savings, no checking account, moderate credit amount, short duration, high debt-to-savings ratio.",bad risk
31,female,1,own,little,,1736,12,furniture/equipment,144.66666666666666,868.0,"Age 31, female, owns housing, little savings, no checking account, small credit amount, short duration, high debt-to-savings ratio.",good risk
40,male,3,own,little,little,3857,30,car,128.56666666666666,1928.5,"Age 40, male, owns housing, little savings, little checking account, moderate credit amount, moderate duration, high debt-to-savings ratio.",good risk
38,male,2,own,little,,804,12,radio/TV,67.0,402.0,"Age 38, male, owns housing, little savings, no checking account, small credit amount, short duration, high debt-to-savings ratio.",good risk
