Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
55,male,2,own,little,little,6872,24,furniture/equipment,286.3333333333333,3436.0,"Mature, skilled homeowner with extremely limited liquid assets. High credit amount and very high debt-to-savings ratio indicate significant repayment risk.",bad risk
46,male,2,own,little,little,697,12,car,58.083333333333336,348.5,"Skilled homeowner with limited liquid assets. Very low credit amount and short duration, coupled with an excellent debt-to-savings ratio.",good risk
21,female,2,rent,little,little,1049,18,furniture/equipment,58.27777777777778,524.5,"Very young, skilled renter with limited liquidity. Extremely low credit amount and very healthy debt-to-savings ratio strongly mitigate other risks.",good risk
39,male,2,free,little,little,10297,48,car,214.52083333333334,5148.5,"Skilled individual with 'free' housing and very limited liquid assets. Very high credit amount, long duration, and an extremely high debt-to-savings ratio pose significant risk.",bad risk
58,male,2,own,no info,no info,1867,30,radio/TV,62.233333333333334,1867.0,Skilled homeowner with no information on liquid assets. Moderate credit amount and a high debt-to-savings ratio due to unknown savings capacity.,bad risk
43,male,1,own,little,little,1344,12,car,112.0,672.0,"Unskilled homeowner with limited liquid assets. Low credit amount and short duration, combined with a healthy debt-to-savings ratio, offset employment risk.",good risk
24,male,1,own,little,little,1747,24,furniture/equipment,72.79166666666667,873.5,"Young, unskilled homeowner with limited liquidity. Low credit amount and a low debt-to-savings ratio mitigate age and employment concerns.",good risk
22,female,2,own,little,moderate,1670,9,radio/TV,185.55555555555554,835.0,"Young, skilled homeowner with moderate checking. Low credit amount and short duration, combined with a healthy debt-to-savings ratio, reduce risk.",good risk
30,male,2,own,little,no info,1224,9,car,136.0,612.0,"Skilled homeowner with limited savings. Very low credit amount and short duration, coupled with an excellent debt-to-savings ratio, suggest low risk.",good risk
42,male,2,own,quite rich,no info,522,12,radio/TV,43.5,522.0,Skilled homeowner with quite rich savings. Extremely low credit amount and very healthy debt-to-savings ratio indicate very low risk.,good risk
23,female,2,own,little,little,1498,12,radio/TV,124.83333333333333,749.0,"Young, skilled homeowner with limited liquidity. Low credit amount and short duration, combined with a low debt-to-savings ratio, suggest good risk.",good risk
30,male,3,own,moderate,moderate,1919,30,radio/TV,63.96666666666667,639.6666666666666,Highly skilled homeowner with moderate savings and checking. Low credit amount and excellent debt-to-savings ratio indicate very strong creditworthiness.,good risk
28,female,1,own,little,rich,745,9,radio/TV,82.77777777777777,372.5,Unskilled homeowner with rich checking and very low credit amount. Short duration and an excellent debt-to-savings ratio strongly mitigate employment risk.,good risk
30,male,3,rent,little,moderate,2063,6,radio/TV,343.8333333333333,1031.5,"Highly skilled renter with moderate checking. Low credit amount and very short duration, with a manageable debt-to-savings ratio.",good risk
42,male,2,free,little,moderate,6288,60,education,104.8,3144.0,"Skilled individual with 'free' housing and limited liquidity. High credit amount, very long duration, and a very high debt-to-savings ratio pose significant risk.",bad risk
46,male,3,own,no info,no info,6842,24,car,285.0833333333333,6842.0,Highly skilled homeowner with a high credit amount and no liquid asset information. Extremely high debt-to-savings ratio indicates substantial risk without financial transparency.,bad risk
45,male,3,own,no info,no info,3527,12,car,293.9166666666667,3527.0,Highly skilled homeowner with no liquid asset information. Moderate credit amount and very high debt-to-savings ratio indicate significant risk without financial transparency.,bad risk
31,male,1,own,little,no info,1546,10,car,154.6,773.0,"Unskilled homeowner with limited known savings. Low credit amount and short duration, combined with a healthy debt-to-savings ratio, reduce risk.",good risk
31,male,2,own,no info,no info,929,24,furniture/equipment,38.708333333333336,929.0,Skilled homeowner with no liquidity info. Very low credit amount and a manageable debt-to-savings ratio despite unknown financial transparency.,good risk
42,male,1,own,little,no info,1455,4,car,363.75,727.5,"Unskilled homeowner with limited known savings. Low credit amount and very short duration, with a low debt-to-savings ratio, offset employment risk.",good risk
46,female,2,rent,little,little,1845,15,furniture/equipment,123.0,922.5,"Skilled renter with limited liquid assets. Low credit amount and short duration, combined with a healthy debt-to-savings ratio, suggest good risk.",good risk
30,female,2,own,quite rich,moderate,8358,48,car,174.125,8358.0,"Skilled homeowner with quite rich savings and moderate checking. Despite a high credit amount and long duration, substantial liquid assets provide strong coverage.",good risk
30,male,2,free,quite rich,little,3349,24,furniture/equipment,139.54166666666666,3349.0,"Skilled individual with 'free' housing, offset by quite rich savings. Moderate credit amount, with substantial liquid assets mitigating the debt-to-savings ratio.",good risk
38,male,3,own,no info,no info,2859,12,car,238.25,2859.0,Highly skilled homeowner with no liquid asset information. Moderate credit amount and very high debt-to-savings ratio indicate significant risk without financial transparency.,bad risk
43,male,1,own,little,no info,1533,18,furniture/equipment,85.16666666666667,766.5,Unskilled homeowner with limited known savings. Low credit amount and healthy debt-to-savings ratio mitigate employment risk.,good risk
31,male,2,own,moderate,no info,3621,24,radio/TV,150.875,1207.0,Skilled homeowner with moderate savings. Moderate credit amount and a manageable debt-to-savings ratio.,good risk
40,male,0,own,little,moderate,3590,18,business,199.44444444444446,1795.0,Unemployed homeowner with limited liquidity. Moderate credit amount and high debt-to-savings ratio combined with very unstable employment.,bad risk
24,male,2,own,little,little,2145,36,business,59.583333333333336,1072.5,"Young, skilled homeowner with limited liquidity. Moderate credit amount over a longer duration, with a manageable debt-to-savings ratio.",good risk
28,female,2,rent,quite rich,moderate,4113,24,car,171.375,4113.0,"Skilled renter with quite rich savings and moderate checking. Moderate credit amount, with substantial liquid assets providing strong coverage despite the high DSR.",good risk
26,female,3,own,little,no info,10974,36,furniture/equipment,304.8333333333333,5487.0,"Young, highly skilled homeowner with limited known savings. Very high credit amount and extremely high debt-to-savings ratio indicate substantial repayment risk.",bad risk
29,female,2,own,little,little,1893,12,car,157.75,946.5,"Skilled homeowner with limited liquid assets. Low credit amount and short duration, combined with a healthy debt-to-savings ratio, suggest good risk.",good risk
57,female,3,rent,rich,little,1231,24,radio/TV,51.291666666666664,307.75,Highly skilled renter with rich savings. Very low credit amount and excellent debt-to-savings ratio indicate very strong creditworthiness.,good risk
49,male,1,own,no info,rich,3656,30,radio/TV,121.86666666666666,3656.0,Unskilled homeowner with rich checking. Moderate credit amount and a very high debt-to-savings ratio that is somewhat mitigated by strong checking account liquidity.,bad risk
37,male,1,own,little,moderate,1154,9,radio/TV,128.22222222222223,577.0,"Unskilled homeowner with moderate checking. Very low credit amount and short duration, with an excellent debt-to-savings ratio, mitigate employment risk.",good risk
45,male,1,own,little,little,4006,28,car,143.07142857142858,2003.0,Unskilled homeowner with very limited liquidity. Moderate-high credit amount and a high debt-to-savings ratio suggest elevated risk despite homeownership.,bad risk
30,male,2,free,moderate,moderate,3069,24,furniture/equipment,127.875,1023.0,Skilled individual with 'free' housing and moderate liquid assets. Moderate credit amount and manageable debt-to-savings ratio suggest acceptable risk.,good risk
30,male,2,rent,little,no info,1740,6,radio/TV,290.0,870.0,"Skilled renter with limited known savings. Low credit amount and very short duration, with a low debt-to-savings ratio, reduce risk.",good risk
47,male,2,own,little,moderate,2353,21,car,112.04761904761905,1176.5,Skilled homeowner with moderate checking. Low-moderate credit amount and a manageable debt-to-savings ratio indicate acceptable risk.,good risk
29,male,2,own,no info,no info,3556,15,car,237.06666666666666,3556.0,Skilled homeowner with no liquid asset information. Moderate credit amount and very high debt-to-savings ratio indicate significant risk without financial transparency.,bad risk
35,male,2,own,quite rich,no info,2397,24,radio/TV,99.875,2397.0,Skilled homeowner with quite rich savings. Low-moderate credit amount with substantial liquid assets provides strong coverage despite the high DSR.,good risk
22,male,1,own,little,moderate,454,6,repairs,75.66666666666667,227.0,"Very young, unskilled homeowner with moderate checking. Extremely low credit amount, very short duration, and excellent debt-to-savings ratio mitigate risks.",good risk
26,female,2,own,no info,moderate,1715,30,radio/TV,57.166666666666664,1715.0,"Young, skilled homeowner with moderate checking but no savings information. Low credit amount but high debt-to-savings ratio due to unknown savings capacity.",bad risk
23,male,1,own,quite rich,moderate,2520,27,radio/TV,93.33333333333333,2520.0,"Very young, unskilled homeowner with quite rich savings and moderate checking. Substantial liquid assets strongly mitigate concerns about age, job, and DSR.",good risk
